ID,MP ID,MP name,party,city,row_number,invoice_reference,invoice_issue_date,provider,provider_U,product,purpose,purpose_CAT,payment_date,net_amount,VAT_amount,gross_amount,claimed_amount,links
4648,760,Varga Zoltán,MCP,Kisvárda,7.0,3903/00009,2014-03-07,MOL NYRT,MOL,benzin,"választók felkeresése, kampány",K312D,2014-03-07,14848.0,4009.0,18857.0,16650.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4649,760,Varga Zoltán,MCP,Kisvárda,1.0,0807/00125,2014-03-24,SHELL ZRT,SHELL,benzin,tankolás,K312D,2014-03-24,16413.0,4432.0,20845.0,20845.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4651,760,Varga Zoltán,MCP,Kisvárda,3.0,0028809,2014-03-30,olvashatatlan,OLVASHATATLAN,benzin,tankolás,K312D,2014-03-30,14557.0,3931.0,18488.0,18488.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4652,760,Varga Zoltán,MCP,Kisvárda,4.0,4594/00259,2014-03-20,MOL NYRT,MOL,benzin,tankolás,K312D,2014-03-20,10252.0,2771.0,13033.0,13003.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4653,760,Varga Zoltán,MCP,Kisvárda,5.0,1455/00208,2014-03-29,Sóstó Petrol Kft,Sóstó Petrol,gázolaj,tankolás,K312D,2014-03-29,7881.0,2128.0,10009.0,10009.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4654,760,Varga Zoltán,MCP,Kisvárda,6.0,5561/00268,2014-03-17,MOL NYRT,MOL,benzin,tankolás,K312D,2014-03-17,13860.0,3742.0,17602.0,17602.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4655,760,Varga Zoltán,MCP,Kisvárda,7.0,0644649,2014-03-14,olvashatatlan,OLVASHATATLAN,benzin,tankolás,K312D,2014-03-14,7872.0,2125.0,9997.0,9997.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4656,760,Varga Zoltán,MCP,Kisvárda,8.0,1436/00194,2014-03-10,Sóstó Petrol Kft,Sóstó Petrol,benzin,tankolás,K312D,2014-03-10,6487.0,1751.0,8238.0,8238.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4661,760,Varga Zoltán,MCP,Kisvárda,5.0,3006/00025,2014-03-14,Tesco Áruház ZRT,TESCO ZRT,Száraz élelmiszer,kampány elősegítése,K312A,2014-03-14,29904.0,8074.0,37978.0,37978.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4663,760,Varga Zoltán,MCP,Kisvárda,7.0,0347/00047,2014-03-12,AmRest Kft,AMREST KFT,élelmiszer,saját ellátás,K312A,2014-03-12,2874.0,776.0,3650.0,3650.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4664,760,Varga Zoltán,MCP,Kisvárda,8.0,3011/00075,2014-03-24,Tesco Áruház ZRT,TESCO ZRT,élelmiszer,kampány segítése,K312A,2014-03-24,17356.0,4686.0,22042.0,22042.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4667,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,3.0,0795/00023,2014-03-14,Shell Hungary Zrt,SHELL,benzin üzemanyag,Mellékelt leírásban 3,K312D,2014-03-14,11006.0,2971.0,13978.0,13978.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4668,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,4.0,VL1SA3488964,2014-03-14,Bon Sound Kft,BON SOUND KFT,reklám termékek,Mellékelt leírásban 4,K342,2014-03-14,155019.0,41855.0,196875.0,196875.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4670,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,6.0,1263/00141,2014-03-17,olvashatatlan Kft,OLVASHATATLAN,benzin üzemanyag,Mellékelt leírásban 6,K312D,2014-03-17,11601.0,3132.0,14734.0,14734.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4672,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,8.0,SD29022,2014-03-27,Szuperinfó,Szuperinfo,fizetett politikai hirdetés,Mellékelt leírásban 8,K342,2014-03-19,58800.0,15876.0,74646.0,74646.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4673,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,9.0,0807/00377,2014-03-27,Shell Hungary Zrt,SHELL,dízel üzemanyag,Mellékelt leírásban 9,K312D,2014-03-27,15761.0,4256.0,20017.0,20017.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4674,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,10.0,0815/00019,2014-04-04,Shell Hungary Zrt,SHELL,dízel üzemanyag,Mellékelt leírásban 10,K312D,2014-04-04,15758.0,4254.0,20013.0,20013.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4675,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,11.0,3544/00257,2014-04-05,MOL Nyrt,MOL,benzin üzemanyag,Mellékelt leírásban 11,K312D,2014-04-05,9246.0,2496.0,11742.0,11742.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4676,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,12.0,0817/00324,2014-04-05,Shell Hungary Zrt,SHELL,dízel üzemanyag,Mellékelt leírásban 12,K312D,2014-04-05,14752.0,3983.0,18735.0,18735.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4677,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,13.0,0817/00325,2014-04-05,Shell Hungary Zrt,SHELL,kenőolaj,Mellékelt leírásban 13,K312D,2014-04-05,1882.0,508.0,2390.0,2390.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4678,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,14.0,0817/00326,2014-04-05,Shell Hungary Zrt,SHELL,t-mobil feltöltés,Mellékelt leírásban 14,K312D,2014-04-05,7874.0,2126.0,10000.0,10000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4666,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,2.0,DC1SA0299523,2014-03-12,Fenimore Kft,FENIMORE PRINT+COPY KFT,nyomtatás szórólap,Mellékelt leírásban 2,K342,2014-03-12,336800.0,0.0,336800.0,336800.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4669,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,5.0,NQ92A0899463,2014-03-14,(kitakart),KITAKARVA,formaruházat,Mellékelt leírásban 5,K312E,2014-03-22,96519.0,26060.0,122580.0,122580.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4671,784,Tolnai Tibor,A HAZA NEM ELADÓ MOZGALOM PÁRT,Nyíregyháza,7.0,HC4SA0022059,2014-03-19,(kitakart),KITAKARVA,szórólap,Mellékelt leírásban 7,K342,2014-03-19,120000.0,0.0,120000.0,120000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfT25WOXI4WmxIc2M/view?usp=drivesdk
4632,760,Varga Zoltán,MCP,Kisvárda,1.0,4594/00259,2014-03-20,MOL NYRT,MOL,benzin,választók felkérés ése befolyásolása a választásokra,K312D,2014-03-20,10238.0,765.0,13003.0,13003.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4636,760,Varga Zoltán,MCP,Kisvárda,4.0,1333555,2014-03-31,Torma Üzletház,TORMA ÜZLETHÁZ,papír-írószer,Választás befolyásolása,K312A,2014-04-01,27695.0,7478.0,35173.0,35173.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4637,760,Varga Zoltán,MCP,Kisvárda,1.0,0386936,2014-03-07,ABABEN Kereskedelmi Kft,ABABEN KERESKEDELMI KFT,ruhanemű,munkaruha,K312E,2014-03-07,90551.0,24449.0,115000.0,115000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4638,760,Varga Zoltán,MCP,Kisvárda,2.0,3404003,2014-03-07,Trendi Divatvilág,TRENDI DIVATVILÁG,ruhanemű,"munkaruha, cipő",K312E,2014-03-07,59095.0,15956.0,75050.0,75050.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4640,760,Varga Zoltán,MCP,Kisvárda,1.0,0664697,2014-03-27,Hand H. Internat.,HAND H INTERNAT,benzin,tankolás (rendezvény),K312D,2014-03-27,7871.0,2124.0,9995.0,9995.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4641,760,Varga Zoltán,MCP,Kisvárda,2.0,0644693,2014-03-27,Hand H.Internat.,HAND H INTERNAT,benzin,tankolás (rendezvény),K312D,2014-03-27,7863.0,2123.0,9986.0,9986.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4643,760,Varga Zoltán,MCP,Kisvárda,2.0,3010135,4014-03-11,Photo-Hall Szaküzlet,PHOTO-HALL SZAKÜZLET,kártyafeltöltés,kapcsolattartás,K312D,2014-03-11,14961.0,4039.0,19000.0,19000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4650,760,Varga Zoltán,MCP,Kisvárda,2.0,0644628,2014-03-09,olvashatatlan,OLVASHATATLAN,benzin,tankolás,K312D,2014-03-09,18102.0,4888.0,22990.0,22990.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4657,760,Varga Zoltán,MCP,Kisvárda,1.0,YK2LB1177613,2014-03-14,Torma Üzletház,TORMA ÜZLETHÁZ,száraz élelmiszer,választópolgárok befolyásolása,K312A,2014-03-14,50825.0,13713.0,64548.0,64548.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4658,760,Varga Zoltán,MCP,Kisvárda,2.0,YK2LB1177615,2014-03-14,Torma Üzletház,TORMA ÜZLETHÁZ,élelmiszer,választópolgárok befolyásolása,K312A,2014-03-14,49582.0,13387.0,62969.0,62969.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4659,760,Varga Zoltán,MCP,Kisvárda,3.0,YK2LB1177616,2014-03-14,? Üzletház,ÜZLETHÁZ,élelmiszer,választópolgárok befolyásolása,K312A,2014-03-14,116088.0,31344.0,147432.0,147432.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4660,760,Varga Zoltán,MCP,Kisvárda,4.0,YK2LB1177617,2014-03-14,? Üzletház,ÜZLETHÁZ,kenyér,kampány segítése,K312A,2014-03-14,11505.0,3106.0,14611.0,14611.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4662,760,Varga Zoltán,MCP,Kisvárda,6.0,3005/00013,2014-03-07,Tesco Áruház ZRT,TESCO ZRT,élelmiszer,kampány elősegítése,K312A,2014-03-07,29325.0,7917.0,37242.0,37242.0,https://drive.google.com/file/d/0B1ve-jHPt_yfODY4bzZSOEhBQ1E/view?usp=drivesdk
4679,1002,Horváth Aladár,MCP,Budapest VIII.ker.,1.0,0750893,2014-03-21,Közös Esély Egy.,KÖZÖS ESÉLY EGY,Kult. rendezv. szerv.,BP. Mátyás tér-i,K342,2014-03-21,480000.0,0.0,480000.0,480000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfNXNQTG9iZUxhSEE/view?usp=drivesdk
4680,1002,Horváth Aladár,MCP,Budapest VIII.ker.,2.0,0750899,2014-04-02,Közös Esély Egy.,KÖZÖS ESÉLY EGY,Kult. rendezv. szerv.,"IX, FMK Kampányrend. szervezése, lebonyolítása",K342,2014-04-02,520000.0,0.0,520000.0,520000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfNXNQTG9iZUxhSEE/view?usp=drivesdk
4681,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,1.0,5834/00253,2014-03-28,MOL Nyrt.,MOL,Benzin,utazás,K312D,2014-03-28,,,9999.0,9999.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4682,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,2.0,5840/00095,2014-04-01,MOL Nyrt.,MOL,Benzin,utazás,K312D,2014-04-01,,,9999.0,9999.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4683,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,3.0,0845/00044,2014-03-26,SHELL,SHELL,Benzin,utazás,K312D,2014-03-26,,,8013.0,8013.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4684,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,4.0,0625/00016,2014-03-24,Mol Nyrt.,MOL,Benzin,utazás,K312D,2014-03-24,,,17998.0,17998.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4685,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,5.0,0140/00011,2014-03-22,Vitalitás gyógysz.,VITALITÁS GYÓGYSZ,gyógyszer gyógyh. kész.,fokozott igénybevétel,K311B,2014-03-22,13010.0,7570.0,20580.0,20580.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4686,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,6.0,5821/00149,2014-03-19,MOL Nyrt.,MOL,Benzin,utazás,K312D,2014-03-19,,,20296.0,20296.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4687,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,7.0,5822/00004,2014-03-20,Mol Nyrt.,MOL,Benzin,utazás,K312D,2014-03-20,,,10003.0,10003.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4688,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,8.0,5816/00116,2014-03-16,Mol Nyrt.,MOL,Benzin,utazás,K312D,2014-03-16,,,19005.0,19005.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4689,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,9.0,5824/00397,2014-03-21,Mol Nyrt.,MOL,Benzin,utazás,K312D,2014-03-21,,,22841.0,22841.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4690,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,10.0,5823/00120,2014-03-20,Mol Nyrt.,MOL,Benzin,utazás,K312D,2014-03-20,,,17606.0,17606.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4691,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,11.0,5812/00001,2014-03-12,Mol Nyrt.,MOL,Benzin,utazás,K312D,2014-03-12,,,20001.0,20001.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4692,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,12.0,2342702,2014-03-11,Pető Bt.,PETŐ BT,Hirdetés,hirdetés,K342,2014-03-18,162400.0,43848.0,206248.0,206248.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4693,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,13.0,0841/00291,2014-03-19,SHELL,SHELL,Mobil online vodafon,mobil töltés,K322,2014-03-19,,,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4694,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,14.0,7800174,2014-03-18,Matyó Print KFT.,MATYO PRINT KFT,szórólap,szórólap,K342,2014-03-18,189000.0,51030.0,240030.0,240030.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4695,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,15.0,0841/00290,2014-03-19,SHELL,SHELL,Benzin,utazás,K312D,2014-03-19,,,10808.0,10808.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4696,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,16.0,0833/00228,2014-03-11,SHELL,SHELL,Benzin,utazás,K312D,2014-03-11,,,10007.0,10007.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4697,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,17.0,0840/00239,2014-03-18,SHELL,SHELL,Benzin,utazás,K312D,2014-03-18,,,15001.0,15001.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4698,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,18.0,1244827,2014-03-20,Pohány József,POHÁNY JÓZSEF,Terembérlet,kampánygyűlés,K333,2014-03-20,,,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4699,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,19.0,0841/00031,2014-03-22,SHELL,SHELL,Vodafon online,mobil töltés,K322,2014-03-22,,,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4700,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,20.0,2342718,2014-03-27,Pető Bt.,PETŐ BT,Hirdetés,hirdetés,K342,2014-04-02,48000.0,12960.0,60960.0,60960.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4701,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,21.0,2659/00064,2014-04-04,OMV,OMV,Benzin,utazás,K312D,2014-04-04,,,4999.0,4999.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4702,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,22.0,0858/00111,2014-04-05,SHELL,SHELL,Benzin,utazás,K312D,2014-04-05,,,2899.0,2899.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4703,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,23.0,0841/00032,2014-03-22,SHELL,SHELL,Vodafon online,mobil feltöltés,K322,2014-03-22,,,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4704,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,24.0,0847/00170,2014-03-25,SHELL,SHELL,Telenor feltölt.,mobil töltés,K322,2014-03-25,,,5000.0,5000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4705,743,Dr. Bóta Mihály,JOBBIK,Mezőkövesd,25.0,7800178,2014-03-26,Matyó Print KFT,MATYO PRINT KFT,újság,szórás,K342,2014-03-26,195000.0,52650.0,247650.0,247650.0,https://drive.google.com/file/d/0B1ve-jHPt_yfLUZDM0o1WDc3bXc/view?usp=drivesdk
4706,660,Pandur László,KTI,Barcs,1.0,A/782000598/1101/0,2014-03-29,ENI HUNGARIA Zrt.,ENI HUNG ZRT,Benzin 95,szórólapozás,K312D,2014-03-29,,,21330.0,21330.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOWw0bVNlRHVMTUE/view?usp=drivesdk
4707,660,Pandur László,KTI,Barcs,2.0,A/782000178/1100/4,2014-03-28,ENI HUNGARIA Zrt.,ENI HUNG ZRT,Benzin 95,szórólapozás,K312D,2014-03-28,,,8006.0,8006.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOWw0bVNlRHVMTUE/view?usp=drivesdk
4708,660,Pandur László,KTI,Barcs,3.0,601000545/3403/2,2014-04-04,MOL NYRt Bp.,MOL,Benzin 95,Plakátragasztás,K312D,2014-04-04,,,9999.0,9999.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOWw0bVNlRHVMTUE/view?usp=drivesdk
4709,660,Pandur László,KTI,Barcs,4.0,1352/00039,2014-03-23,LANDA KFT Zeg.,LANDA KFT ZEG,Benzin 95,Szórólapozás,K312D,2014-03-23,,,15000.0,15000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfOWw0bVNlRHVMTUE/view?usp=drivesdk
4710,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,1.0,ZIL2-SZ-1566108,2014-03-05,Zila Kávéház Kft. 1183 Budapest Üllői út 452. Adósz.: 13052399-2-43,ZILA KÁVÉHÁZ KFT 1183 BUDAPEST ÜLLŐI ÚT 452 ADÓSZ: 13052399-2-43,Étel-ital fogyasztás,"A Zila kávéházban került megrendezésre a kerületi pedagógusoknak tartott oktatási fórum. A fórumról az országos sajtó is nagy terjedelemben beszámolt. A felhasználás a fórumon résztvevő pedagógusok, szakszervezeti vezetők ellátását, és a teremb bérletét fedezte. A Kávéház szabályzata értelmében rendezvény esetén kötelező a fogyasztás, mert csak ebben az esetben biztosítanak külön termet. Ezért a kiadás részben a terembérletet is fedezi.",K312A,2014-03-05,18898.0,5102.0,24000.0,24000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
4711,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,2.0,300477,2014-03-07,Racsits Erhart EV. 1193 Budapest Bocskai P. C/3. Adósz: 40419718-2-43,RACSITS ERHART EV 1193 BUDAPEST BOCSKAI P C/3 ADÓSZ: 40419718-2-43,Sós-édes teasütemény,"A kerület több részén tartottam a kampányban utcafórumot. A kiadás a fórumon a résztvevők számára készített, és részben dekorációs célokat szolgáló (marciőűn) élelmezést fedezte.",K312A,2014-03-19,19685.0,5315.0,25000.0,25000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
4712,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,3.0,AS129,2014-03-10,"ATPS Kft. 1047 Budapest, Károly István u. 10. Adósz.: 12603961-2-41","ATPS KFT 1047 BUDAPEST, KÁROLY ISTVÁN U 10 ADÓSZ: 12603961-2-41",Nyomdai kivitelezés,"A tétel a kerületi bemutatkozó anyagom nyomdai költségét fedezte. tekintettel arra, hogy a körzetben új jelölt voltam, így egy részletes 8 oldalas anyagot készítettünk, amelyet a postaládákban terjesztettünk.",K342,2014-03-19,363400.0,98118.0,461518.0,461518.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
4713,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,4.0,ZIL2-SZ-1566118,2014-03-12,Zila Kávéház Kft. 1183 Budapest Üllői út 452. Adósz.: 13052399-2-43,ZILA KÁVÉHÁZ KFT 1183 BUDAPEST ÜLLŐI ÚT 452 ADÓSZ: 13052399-2-43,Étel- és italfogyasztás,"A Zila Kávéházban került megrendezésre a kerületi vállalkozóknak tartott gazdasági fórum, amelynek meghívott előadója <kitakart név> volt. A felhasználás a fórumon résztvevő gazdasági vezetők ellátását, és a terembérletét fedezte. A kávéház szabályzata értelmében rendezvény esetén kötelező a fogyasztás, mert csak ebben az esetben biztosítanak különtermet. Ezért a kiadás részben terembérleteti díjat is fedezi",K312A,2014-03-12,23701.0,6399.0,30100.0,30100.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
4714,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,5.0,000007/2014,2014-03-14,Kondor Béla Közösségi Ház és Intézményei 1181 Budapest kondor Béla sétány 8. Adósz.: 15518194-1-43,Kondor Béla Közösségi Ház és Intézményei 1181 Budapest kondor Béla sétány 8. Adósz.: 15518194-1-43,terembérleti díj,A Rózsa Művelődési Házban tartott 400 fős lakossági fórum terembérleti díja A fórumról szinte valamennyi országos média is beszámolt.,K333,2014-03-19,36000.0,0.0,36000.0,36000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
4715,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,6.0,300479,2014-03-14,Racsits Erhart EV. 1193 Budapest Bocskai P. C/3. Adósz: 40419718-2-43,RACSITS ERHART EV 1193 BUDAPEST BOCSKAI P C/3 ADÓSZ: 40419718-2-43,"Sós-édes teasütemény, üdítő","A Rózsa Művelődési Házban tartott Fórumon a vendégek ellátását, és részben dekorációs célokat szolgáló (marcipán) kiadás fedezete.",K312A,2014-03-19,31496.0,8504.0,40000.0,40000.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
4716,1038,Kunhalmi Ágnes,"MSZP,EGYÜTT,DK,PM,MLP",Budapest XVIII.ker.,7.0,AS137,2014-03-17,"ATPS Kft. 1047 budapest, Károlyi István u 10. Adószám: 12603961-2-41","ATPS KFT 1047 BUDAPEST, KÁROLY ISTVÁN U 10 ADÓSZ: 12603961-2-41",Nyomdai kivitelezés,A tétel a kampányban a támogatóknak osztott hűtőmágnes nyomdai kivitelezését fedezte.,K342,2014-03-28,152370.0,41140.0,193510.0,193510.0,https://drive.google.com/file/d/0B1ve-jHPt_yfUmFpZ1BnY0dzelE/view?usp=drivesdk
